place_id,place_name,review_id_hash,rating,review_text,published_at,Fecha,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,4c509e88058ee0c993457e0782de288d,5,,2 years ago,2022-04-25,,,,0,31.0,177.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,118537358b669a49b0d33cd5c37b9d79,5,,2 years ago,2022-04-25,,,,0,15.0,86.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,40c77634e1ffe188fa161dcb72557034,5,,2 years ago,2022-04-25,,,,0,11.0,4.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,ffe26ad912609120f4ed5c7c5bfa506e,5,,2 years ago,2022-04-25,,,,0,146.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,990a428ecd88b6d971e0be116a7e10b7,5,,2 years ago,2022-04-25,,,,0,19.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,86eb36bff578ee83856662ce2f16ba19,5,,2 years ago,2022-04-25,,,,0,47.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,524ad4fdcfb52689792fe14c3530065e,5,,2 years ago,2022-04-25,,,,0,6.0,84.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,c0675b44f896e13d7dd2c866a1a5ac5b,5,,2 years ago,2022-04-25,,,,0,3.0,10.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0731231ddef0301d8c191764d384b75d,5,,2 years ago,2022-04-25,,,,0,3.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,714bb1c0694129b59dd34ff5a664ca36,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,be7a892a845a40316a81df53670f315c,5,,2 years ago,2022-04-25,,,,0,136.0,417.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,56d76108f327f84e9555ba1f1caf4171,5,,2 years ago,2022-04-25,,,,0,35.0,22.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,3487c9c2455142a08115acb13a3d15f7,5,,2 years ago,2022-04-25,,,,0,4.0,3.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,fcffccb9f07142d3e603c2f4f5262100,5,,2 years ago,2022-04-25,,,,0,6.0,36.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,8bd0fcb14a2902996a9ccf3f816c5548,5,,2 years ago,2022-04-25,,,,0,10.0,13.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,a1fee0640a8e0f5886765c7ebbcff305,5,,2 years ago,2022-04-25,,,,0,46.0,11.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,1078c4931e655be54934b3f089d8fe12,5,,2 years ago,2022-04-25,,,,0,46.0,112.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,d6b165c77574ddc141eb6b8b5fd7c1ed,5,,2 years ago,2022-04-25,,,,0,107.0,495.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,3c6258d94c8982b966151c551415f69c,5,,2 years ago,2022-04-25,,,,0,48.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,b332540f0368c6d6ae0b8fd07833d9e2,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,a5967f0a56d6db27551cc275cf93e512,5,,2 years ago,2022-04-25,,,,0,5.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,2233912a08a15b99ed8969bec0e13f4b,5,,2 years ago,2022-04-25,,,,0,49.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,891d47d40c4801105d4eda96360cae6f,5,,2 years ago,2022-04-25,,,,0,13.0,27.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,47f46c14e2a432588d6e8fafec2870f3,5,,2 years ago,2022-04-25,,,,0,9.0,1.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,fec5b49033d4354dd9e570d3f41e8cc7,5,,2 years ago,2022-04-25,,,,0,141.0,2.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,f716423ed21558253d51c4f58bc627f6,5,,2 years ago,2022-04-25,,,,0,2.0,7.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,fe803db21b94adc2fa8b41a55428c25a,5,,2 years ago,2022-04-25,,,,0,11.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,3c8ac111b1568b2e3528f56f13d569d9,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,ea26d248d5eeac9e5c3c57854b826186,5,,2 years ago,2022-04-25,,,,0,14.0,10.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,9c2522defae79c28094b0f191e4acc2b,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,9f49cc9fa8cdd0ca4ae7a46310ed5687,5,,2 years ago,2022-04-25,,,,0,45.0,111.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,807396cfdf60e66f44bde17c708bed30,5,,2 years ago,2022-04-25,,,,0,13.0,37.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,efed886b6c141ebd6722bd700f01b463,5,,2 years ago,2022-04-25,,,,0,7.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0c52e8c86f08bfaad632f13e46960550,5,,2 years ago,2022-04-25,,,,0,10.0,1.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,fc801a70c257446a54e40aa893497a11,5,,2 years ago,2022-04-25,,,,0,15.0,133.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,dc69f6a34f14c7db8cf43ebe4deaa599,5,,2 years ago,2022-04-25,,,,0,56.0,50.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,6453128e118279a713ae2926ee0b49c0,5,,2 years ago,2022-04-25,,,,0,37.0,145.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,7b80011fcfc01e9df70c051f01ec989f,5,,2 years ago,2022-04-25,,,,0,30.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,8c71d751647f80f9d7d2ed2759a6753e,5,,2 years ago,2022-04-25,,,,0,20.0,49.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,c2d486e99001c548e1165a8c0137a52a,5,,2 years ago,2022-04-25,,,,0,1.0,366.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,3c783f54f2ebd201c4274e56153421ce,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,672da11cbebc8b7399ca9d348a53b03a,5,,2 years ago,2022-04-25,,,,0,13.0,1.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,b7bc0fc0537f6302fdda887f5a56e357,5,,2 years ago,2022-04-25,,,,0,3.0,617.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,f826fbbb591b392e45c05848c42f4de6,5,,2 years ago,2022-04-25,,,,0,38.0,22.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,ef60d5acbfa49c7a5e6305e0ddef177e,5,,2 years ago,2022-04-25,,,,0,1.0,5.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,138d5bbbd73c2463e89d74de969773c8,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,b40d13c43313d75dcd34a185cab767c0,5,,2 years ago,2022-04-25,,,,0,17.0,131.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,5de75649f123cb837e372ba255e34dcd,5,,2 years ago,2022-04-25,,,,0,4.0,53.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,cfb4e80a6355081af2457f908a850ad3,5,,2 years ago,2022-04-25,,,,0,12.0,4.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,911f7df20bba5d8e042a076bbf3417f5,5,,2 years ago,2022-04-25,,,,0,69.0,109.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,5dc9491fa6985b41b0200ff0e77cd0d2,5,,2 years ago,2022-04-25,,,,0,22.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,d71c8c6420803f27b04d09d97082c161,5,,2 years ago,2022-04-25,,,,0,41.0,195.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,3d9632222e41e4ef4118cd8c97499789,5,,2 years ago,2022-04-25,,,,0,159.0,87.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,dc96660b40c5eb778eade1f8af07576e,5,,2 years ago,2022-04-25,,,,0,25.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,94987bce8432a4744d88ef20dabde1a4,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,22fa35959d90d1b14485dbcd3cc6eedd,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,c9e07a806b0e67c9eb1f0cda2f21cc5f,5,,2 years ago,2022-04-25,,,,0,38.0,78.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,efdc18153bf90c08acfa7e5ba06f6c1e,5,,2 years ago,2022-04-25,,,,0,5.0,1.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0ca534ef3ea661e2234c67cf1c5f55a1,5,,2 years ago,2022-04-25,,,,0,9.0,6.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,7f4fbcc6e5ebfa21c4f7e4188d96d46d,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,307b51b5c08f551e59afa641e983d6a3,5,,2 years ago,2022-04-25,,,,0,27.0,81.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,84280e984b2ab67adac3a7a0109e6863,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,fe6eb8395670f4e84dde596b2b582eaa,5,,2 years ago,2022-04-25,,,,0,8.0,8.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,c2edff74cf9e8d49b493b3d81f57341d,5,,2 years ago,2022-04-25,,,,0,3.0,24.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,1208166afcefae205d212851111d1d72,5,,2 years ago,2022-04-25,,,,0,26.0,37.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,5c41e5370e05e3b20e4fc60fbc8ab420,5,,2 years ago,2022-04-25,,,,0,12.0,12.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,db3a49b598f8c66ca00a5b829a0f55aa,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,2c474ccaaec4481ab11c4e4d6b4e71e4,5,,2 years ago,2022-04-25,,,,0,7.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,447dcb6e09f72d25d5c271adcb9fee07,5,,2 years ago,2022-04-25,,,,0,2.0,1.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,dc90b52b7af9b4bbfb5c1474a9efaf43,5,,2 years ago,2022-04-25,,,,0,97.0,50.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0a4ce0c2f40000b2c017c0d3526578e9,5,,2 years ago,2022-04-25,,,,0,7.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,875f21cde86f407d6272b8306cbcf63c,5,,2 years ago,2022-04-25,,,,0,3.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,c5b1226d28016ccde3a164934ba53d37,5,,2 years ago,2022-04-25,,,,0,12.0,98.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,ac8840ff0065dbcd6bef9eab52479546,5,,2 years ago,2022-04-25,,,,0,4.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,e42296de7532d40881c776352b13a34b,5,,2 years ago,2022-04-25,,,,0,3.0,1.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,a715d9135261d652b07a74000aec6758,5,,2 years ago,2022-04-25,,,,0,13.0,124.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,449429afe11ccd1dce789bd04b9aa631,5,,2 years ago,2022-04-25,,,,0,21.0,23.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,05b7b1d95c640792f3fb09fe68e34627,5,,2 years ago,2022-04-25,,,,0,2.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,4f78ecd70a935ec4d3d8c7ddf5260933,5,,2 years ago,2022-04-25,,,,0,12.0,10.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,7c45568ce606ec8899aaef4b6816b077,5,,2 years ago,2022-04-25,,,,0,6.0,3.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,a7e3d49c3291658811a6965d650d84bb,5,,2 years ago,2022-04-25,,,,0,5.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,6dfb087ed4c76475f996048f4b42ae9b,5,,2 years ago,2022-04-25,,,,0,20.0,1.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,a7ae3513b7317cc4f4b133870b1ae7a5,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,adbe3f10b90f9d7025b57c88460db03b,5,,2 years ago,2022-04-25,,,,0,26.0,209.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,f50417d6b0bd5afcf4dc49082d9eaef7,5,,2 years ago,2022-04-25,,,,0,43.0,1.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,4814258c2f6c8793e1d5004429842579,5,,2 years ago,2022-04-25,,,,0,12.0,7.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,381e1441de05117a71f61cab621032a7,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,287ff5d638c6b37fa6895114c4faa99d,5,,2 years ago,2022-04-25,,,,0,4.0,58.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,639ccfc066fe74794bb6858ed354bbd1,5,,2 years ago,2022-04-25,,,,0,14.0,150.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,fdf1467ab5224b93c9c2e0813316855c,5,,2 years ago,2022-04-25,,,,0,18.0,3.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0664245fc1c2292d87fdfa65834c91c0,5,,2 years ago,2022-04-25,,,,0,1.0,5.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,1c4e1d1e18c85cce9f0a6f43d08f3c7b,5,,2 years ago,2022-04-25,,,,0,5.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,e4735efa2c6e0edf2604a30aa0bea922,5,,2 years ago,2022-04-25,,,,0,13.0,4.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,b66038dd3a2b6e6c0761faa5cb46957b,5,,2 years ago,2022-04-25,,,,0,47.0,9.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0a0b65b2fa69186dcd9874e6e18a4796,5,,2 years ago,2022-04-25,,,,0,86.0,95.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,f76ef9bda194ca8cd443e83c6215b68c,5,,2 years ago,2022-04-25,,,,0,37.0,6.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,505792ec42356cf9aea601090dafe3e9,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,fb75c08da265ae3e64fc61a74132b276,5,,2 years ago,2022-04-25,,,,0,6.0,14.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,65a83ece904fea6bee3a408ace926a03,5,,2 years ago,2022-04-25,,,,0,9.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,e20fc4a3d1bedb8131b3d0f8370d6f19,5,,2 years ago,2022-04-25,,,,0,20.0,8.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,bf21f04baa692d18ca493c3fc36a9bb3,5,,2 years ago,2022-04-25,,,,0,9.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,03f22606030166d6841a0b7bf2d76dc6,5,,2 years ago,2022-04-25,,,,0,5.0,18.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,2ebdd18a49fb0854a7d15254e9c7062e,5,,2 years ago,2022-04-25,,,,0,20.0,10.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,7c3b82e5ca886415cf80b196885b3c79,5,,2 years ago,2022-04-25,,,,0,44.0,3.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,bb4b82c3b0705537cd9731a6040d37a2,5,,2 years ago,2022-04-25,,,,0,84.0,19.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,80c4066a4dab94657b9909f73a43801a,5,,2 years ago,2022-04-25,,,,0,35.0,68.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,2eb3205b4f34bba01b2cf11beabff886,5,,2 years ago,2022-04-25,,,,0,10.0,57.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,f323ca14d483459c4bf2ac0962eefb23,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0ab8b96edcca1cc860f22507548f7bc8,5,,2 years ago,2022-04-25,,,,0,59.0,2857.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,db2332778196d18d165323d071a64070,5,,2 years ago,2022-04-25,,,,0,117.0,26.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,1d000d85d7988467f1da4a05f1c4896e,5,,2 years ago,2022-04-25,,,,0,52.0,59.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,6e1f1672e7db40b97a10ee489d79bc65,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,6db738ce2ff2689a9787334a40bf945d,5,,2 years ago,2022-04-25,,,,0,20.0,31.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,6054dd5054fea8fb1659474cc66ec622,5,,2 years ago,2022-04-25,,,,0,1.0,10.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,a392e637b5c6ca67aad7f703ae4be743,5,,2 years ago,2022-04-25,,,,0,47.0,39.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,cc19c3b7808c1fb9e9ae7f1cf63b573c,5,,2 years ago,2022-04-25,,,,0,213.0,936.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,a772c1bff95eb444c584298edeb91270,5,,2 years ago,2022-04-25,,,,0,50.0,8.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,06e3c8b2475ead5b8af1277d1499fed2,5,,2 years ago,2022-04-25,,,,0,83.0,291.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,19d0ae540287672a51f3571a9ab5f0a6,5,,2 years ago,2022-04-25,,,,0,1.0,1.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,cbbf6f196f36f45058531ac67e5cbbb1,5,,2 years ago,2022-04-25,,,,0,74.0,38.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,421df51bbb91ad31bf2f45d057fc8560,5,,2 years ago,2022-04-25,,,,0,6.0,6.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,2f95f59f947336c693dc1174ac8c5f34,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,c90c85667dc91458ea7c56620e3261ba,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,1fa52aa5f5bce395426112e503b6f151,5,,2 years ago,2022-04-25,,,,0,76.0,192.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,115e38d3811e62af50b0bf0e956ee50c,5,,2 years ago,2022-04-25,,,,0,740.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,c54613f49d59f7f1bd065807e3e9250a,5,,2 years ago,2022-04-25,,,,0,5.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,bb2102e5c2336c2bbab86f9c8b4f61be,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,382bdf7ab72f480fd557ca274a6996ee,5,,2 years ago,2022-04-25,,,,0,8.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,5eed4a1097b58a18de18b5bd1f0541b1,5,,2 years ago,2022-04-25,,,,0,18.0,43.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,160bb03e193050714300b06b5eb81a41,5,,2 years ago,2022-04-25,,,,0,48.0,19.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,628102c6ba1d6a35a8597a9403031225,5,,2 years ago,2022-04-25,,,,0,2.0,18.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,f07a99452a4293d6eb66db11d90d4edb,5,,2 years ago,2022-04-25,,,,0,4.0,1.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,b61c91c2ebc113587adb5e08dce5b4a8,5,,2 years ago,2022-04-25,,,,0,14.0,25.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,cb4684a0f7a39b6b457687e45541d995,5,,2 years ago,2022-04-25,,,,0,34.0,153.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,f5e8fb7944b190551600dffbd21ead0c,5,,2 years ago,2022-04-25,,,,0,7.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,7ac3f73baa3a203a2a789fa80e375741,5,,2 years ago,2022-04-25,,,,0,197.0,39.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,4ee4b86d215e48c2b2fcdf0fd60eb6bf,5,,2 years ago,2022-04-25,,,,0,12.0,8.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,55175cc0c277d9db290a176ab3620acc,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,0c7e5feb4d641c3decca957a3a5f9a19,5,,2 years ago,2022-04-25,,,,0,9.0,65.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,99d149f8736b767ba6feafc31bb00fa1,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,684a572ea1508f4893b4dfc41cac0cc6,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,86589254091cf373b55b885fa1784c08,5,,2 years ago,2022-04-25,,,,0,30.0,,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,d6069bf5b8b777dac05fbd1ce5abdcbd,5,,2 years ago,2022-04-25,,,,0,3.0,1.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,22462492c07e6fb0ed485988e5555516,5,,2 years ago,2022-04-25,,,,0,37.0,9.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,d7b2b7dc3dcee072366ea1d9b974aae6,5,,2 years ago,2022-04-25,,,,0,9.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,128fded82baf21cc60a38b0f830b2078,5,,2 years ago,2022-04-25,,,,0,7.0,3.0,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,e99b71901c0fea3de824b76166312040,5,,2 years ago,2022-04-25,,,,0,33.0,476.0,True,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,5e389c046192f48de922d3db0e084220,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJ4-M59TG_EJYR7v39hdqbfV4,Muelle Bahia Brava,67f2374319cd1b09fef8832679a81985,5,,3 years ago,2021-04-25,,,,0,2.0,,False,,
