Fecha,Feriado,place_id_dataGoogleMaps,place_name_dataGoogleMaps,review_id_hash_dataGoogleMaps,rating_dataGoogleMaps,review_text_dataGoogleMaps,published_at_dataGoogleMaps,response_from_owner_text_dataGoogleMaps,response_from_owner_ago_dataGoogleMaps,response_from_owner_date_dataGoogleMaps,review_likes_count_dataGoogleMaps,total_number_of_reviews_by_reviewer_dataGoogleMaps,total_number_of_photos_by_reviewer_dataGoogleMaps,is_local_guide_dataGoogleMaps,review_translated_text_dataGoogleMaps,response_from_owner_translated_text_dataGoogleMaps,Ciudad_dataClima,Latitud_dataClima,Longitud_dataClima,Forecast_dataClima,Temperatura Promedio (°C)_dataClima,Temperatura Maxima (°C)_dataClima,Temperatura Minima (°C)_dataClima,Precipitación (mm)_dataClima,Nieve (cm)_dataClima,Humedad(%)_dataClima,Visibilidad (km)_dataClima,Velocidad Viento(m/s)_dataClima,Amanecer (s)_dataClima,Atardecer (s)_dataClima,Forecast Time_dataClima,Usuario_dataTiktok,Descripción_dataTiktok,Vistas_dataTiktok,Hashtags_dataTiktok,Origen_dataTiktok,user,device_timestamp,like_count,comment_count
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,732bef5e34f760dbf730a94c997d168a,5.0,Un lugar maravilloso para conectar con la naturaleza.,6 months ago,,,,0.0,50.0,447.0,True,A wonderful place to connect with nature.,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4aed5ce9d00f48add3800bd40c0212b9,5.0,"Hermoso lugar, para llegar al mirador son aproximadamente 1.2km , super recomendado",6 months ago,,,,0.0,6.0,3.0,False,"Beautiful place, to get to the viewpoint it is approximately 1.2km, highly recommended",,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4def798887cced812e572a605f27e327,5.0,"Magical place, you can breathe a lot of peace and tranquility, you can appreciate the smallness of the human being in the face of the immensity of nature, which is simply wonderful. Ideal for walking, drinking mate and relaxing. I was able to meet it in the fall season and with a day of little wind and ideal temperature so it was a spectacle.",6 months ago,,,,1.0,172.0,493.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1e48d5817417efdcee7f5532e671d85b,5.0,"Que hermoso lugar! Fuimos para tomar el catamaran al bosque los arrayanes. Un lugar de cuento de hadas, precioso",6 months ago,,,,2.0,61.0,182.0,True,"What a beautiful place! We went to take the catamaran to the Arrayanes forest. A fairy tale place, beautiful",,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,82bb02e24cfe63507d1551dff5f46d1a,5.0,,6 months ago,,,,0.0,2.0,1.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,5e04de0ddb7368d75e365487d8ee4dba,5.0,,6 months ago,,,,0.0,12.0,1.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,623cb4419a92a9e55a7d5b43d892c104,5.0,,6 months ago,,,,0.0,14.0,18.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,96aaa0b5898be233e07ee20817f5c9bd,5.0,Todo perfecto. Accesos ok.,6 months ago,,,,0.0,9.0,,False,All perfect. Access ok.,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,2e8b668ef19aad1363aa94fe7856f307,5.0,"Absolutely beautiful and worth visiting!! You get there through parque arrayanes, start in the path to bosque de arrayanes and theres a detour. Overall ~3km uphill Visited on",6 months ago,,,,0.0,9.0,2.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,7462274f11c519cd3af3d43a5ae16bc1,5.0,hermoso agua transparente hice excursion a Arrayanes,6 months ago,,,,0.0,102.0,612.0,True,beautiful transparent water I took an excursion to Arrayanes,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d17390d3fc942974739e2117dca2a7c8,5.0,,6 months ago,,,,0.0,35.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,13167e6f46bf7b6c5707fadacc06944f,5.0,,6 months ago,,,,0.0,17.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8947e46c801e78f3d9ad8753660505c2,5.0,,6 months ago,,,,0.0,3.0,10.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,1ba357e53984d43fcad2389929344b43,4.0,,6 months ago,,,,0.0,70.0,440.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,0c3665c283a4f5efbab74e9c71b0caba,5.0,,6 months ago,,,,0.0,43.0,33.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,03c2d6138596826bc6117e802d3543f8,5.0,,6 months ago,,,,0.0,43.0,29.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,5a1ad28a5515ef6e4b5c6dcfe3514e17,5.0,,6 months ago,,,,0.0,1234.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,46c16fcf868389999353695707fa19d0,5.0,,6 months ago,,,,0.0,1.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,bae0a780240aa80a2e7d6b871bc7e424,5.0,,6 months ago,,,,0.0,13.0,189.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0029a35c4139bd88bdea61281259d0f8,5.0,,6 months ago,,,,0.0,162.0,124.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,5a398fd173d36790d09a478a02fbdd02,5.0,"Recomiendo visitarla! Hermosa playita con sol todo el dia y un excelente atardecer para tomar unos mates. Enfrente esta bahia mansa super tranquila y con mas sombrita que es divina tambien y podes pasarte enseguida de una a la otra segun el clima. En medio hay un parque muy lindo con mesitas y juegos, y en el fondo el acceso para el sendero arrayanes",6 months ago,,,,0.0,19.0,,False,"I recommend visiting it! Beautiful little beach with sun all day and an excellent sunset to have some mates. In front is a super quiet bay with more shade, which is also divine and you can immediately go from one to the other depending on the weather. In the middle there is a very nice park with tables and games, and in the background the access to the arrayanes trail",,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ab34f0b46263bf831ebb1030693d56aa,4.0,,6 months ago,,,,0.0,23.0,622.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a1ef6a20d3d4b5990d5fd29c9702cdc8,4.0,,6 months ago,,,,0.0,11.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,64b33b1ee258a56271e729ad99b50481,4.0,,6 months ago,,,,0.0,3.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8523777fc90175edd04cbdb1c06aa9de,5.0,Punto panoramico de grna belleza.,6 months ago,,,,0.0,169.0,968.0,True,Panoramic point of great beauty.,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,bc02537103f4973ef3f35bf61f2f3fa5,4.0,,6 months ago,,,,0.0,2.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5fba29cf4ea67720e59ccbf34f12f5fe,4.0,,6 months ago,,,,0.0,47.0,12.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,dc02df033925748b82f4e42c72dc5e03,5.0,,6 months ago,,,,0.0,5.0,,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ea1455f91e79335d25e0aac3b5920ef0,5.0,,6 months ago,,,,0.0,6.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c8903b1081936f79782107a9e1d2f54d,5.0,,6 months ago,,,,0.0,3.0,9.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,20912cf9599faffc212376ee2a126c4e,5.0,,6 months ago,,,,0.0,1.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,e1a1d93ffc92634415fedf98516dfb99,5.0,,6 months ago,,,,0.0,33.0,69.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f8a3aee5f52b6dd8699121c9479eb1d8,4.0,"A veces,no se puede trasmitir lo que se siente ante un lugar tan hermoso.",6 months ago,,,,0.0,102.0,1.0,False,Sometimes you cant convey what you feel in such a beautiful place.,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ed49dabd78e0b80a15e50afe51f0524b,4.0,Superb views of Argentinian Patagonia.,6 months ago,,,,0.0,66.0,,False,Superbes vues de Patagonie argentine.,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1eb646ded30294a2a49d40f0543a0f34,4.0,,6 months ago,,,,0.0,127.0,119.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0a7ca28a0b5fb16048908c7140d7737a,4.0,,6 months ago,,,,0.0,12.0,13.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d4ee9af26a86a1b3e548512d20cb237e,4.0,,6 months ago,,,,0.0,4.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,9.5,17.0,2.8,0.0,0.0,57.0,10.0,16.9,06:43 AM,08:18 PM,2024-04-22 19:06,,,,,,,,,
2023-10-26,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Partly cloudy,7.1,12.3,2.3,0.0,0.0,71.0,10.0,20.2,06:42 AM,08:19 PM,2024-04-22 19:06,,,,,,,,,
2023-10-27,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light rain,4.8,6.1,3.3,17.82,0.0,89.0,7.9,38.9,06:41 AM,08:21 PM,2024-04-22 19:08,,,,,,,,,
2023-10-28,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy rain with thunder,2.5,4.6,-0.9,70.39,1.52,94.0,4.4,40.3,06:39 AM,08:22 PM,2024-04-22 19:06,,,,,,,,,
2023-10-29,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy snow with thunder,-0.5,1.7,-2.5,18.65,10.19,86.0,4.0,34.2,06:38 AM,08:23 PM,2024-04-22 19:06,,,,,,,,,
2023-10-30,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy snow showers,-0.7,2.7,-5.5,10.22,8.31,86.0,7.2,22.3,06:37 AM,08:24 PM,2024-04-22 19:07,cristianvejares39,"Mirador Bahia Mansa, Villa la Angostura Neuquén.",450.0,,bahia mansa,,,,
2023-10-31,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,-0.5,6.5,-7.2,1.26,0.12,84.0,9.8,8.3,06:35 AM,08:25 PM,2024-04-22 19:05,,,,,,,,,
2023-11-01,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy snow showers,1.3,4.1,-1.2,5.13,3.85,94.0,6.0,18.7,06:34 AM,08:27 PM,2024-04-22 19:05,,,,,,,,,
2023-11-02,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,4.7,10.1,-0.4,0.54,0.0,83.0,10.0,17.6,06:33 AM,08:28 PM,2024-04-22 19:05,,,,,,,,,
2023-11-03,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,6.2,11.6,1.4,0.03,0.0,70.0,10.0,16.6,06:32 AM,08:29 PM,2024-04-22 19:05,,,,,,,,,
2023-11-04,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,9.4,16.2,3.2,0.86,0.0,70.0,9.3,22.3,06:30 AM,08:30 PM,2024-04-22 19:08,,,,,,,,,
2023-11-05,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light rain shower,6.8,8.0,5.1,6.53,0.0,89.0,5.1,18.4,06:29 AM,08:31 PM,2024-04-22 19:08,,,,,,,,,
2023-11-06,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light rain,6.7,9.6,4.5,8.95,0.0,88.0,8.5,13.7,06:28 AM,08:33 PM,2024-04-22 19:05,,,,,,,,,
2023-11-07,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy snow with thunder,4.2,5.3,2.4,7.28,0.52,92.0,8.8,25.9,06:27 AM,08:34 PM,2024-04-22 19:07,,,,,,,,,
2023-11-08,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate snow,5.0,10.0,1.1,0.99,0.76,84.0,8.8,17.3,06:26 AM,08:35 PM,2024-04-22 19:07,,,,,,,,,
2023-11-09,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,7.6,15.7,0.5,0.0,0.0,69.0,10.0,10.8,06:25 AM,08:36 PM,2024-04-22 19:05,,,,,,,,,
2023-11-10,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,8.4,13.9,3.7,0.05,0.0,61.0,10.0,29.5,06:24 AM,08:37 PM,2024-04-22 19:05,priscilanahuelan,#villalaangostura #surargentino🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷 #bahiamansa #riocorrentoso,23000.0,#villalaangostura #surargentino🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷 #bahiamansa #riocorrentoso,bahia mansa,,,,
2023-11-11,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy snow showers,2.3,4.7,-2.8,16.07,4.77,83.0,7.9,33.8,06:23 AM,08:39 PM,2024-04-22 19:05,,,,,,,,,
2023-11-12,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light snow showers,1.2,5.5,-3.3,0.53,0.22,74.0,10.0,21.2,06:22 AM,08:40 PM,2024-04-22 19:05,,,,,,,,,
2023-11-13,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light sleet showers,2.1,6.0,-1.0,1.85,0.0,87.0,9.5,27.7,06:21 AM,08:41 PM,2024-04-22 19:05,,,,,,,,,
2023-11-14,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light snow showers,2.0,5.3,-0.9,0.39,0.05,74.0,10.0,20.9,06:20 AM,08:42 PM,2024-04-22 19:05,,,,,,,,,
2023-11-15,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light sleet showers,2.1,4.6,0.2,3.22,1.97,87.0,7.5,26.3,06:19 AM,08:44 PM,2024-04-22 19:05,,,,,,,,,
2023-11-16,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate snow,3.1,4.5,1.5,42.52,0.66,95.0,7.5,27.4,06:18 AM,08:45 PM,2024-04-22 19:05,,,,,,,,,
2023-11-17,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy snow showers,2.2,3.3,-0.3,20.99,5.66,90.0,5.4,34.9,06:17 AM,08:46 PM,2024-04-22 19:05,agustinaginerr,Hospedarse en hoteles de la cadena DOT : ruma andina en villa la angostura #hotel,6690.0,#hotel        ,bahia mansa,,,,
2023-11-18,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Moderate or heavy snow showers,2.1,4.8,-0.1,5.19,1.17,90.0,4.4,33.1,06:17 AM,08:47 PM,2024-04-22 19:07,mapadeviajante,"Circuito Chico é um percurso que passa por vários dos principais pontos turìsticos aqui de Bariloche. 🗺 Nosso roteiro foi o seguinte: Praia Bonita Cerro Campanário Puerto Pañuelos Restaurante Bechamel Villa Tacul Lagoa Escondida Bahia de los Troncos Mirador Bahia Lopez Puente Arroyo La Angostura Cervejaria Patagônia Punto Panorâmico 💵 Todos os mirantes e praias são de acesso gratuito (exceto Cerro Campanário). 📌 Acabou? Que nada! Deixamos alguns lugares pra trás como o Hotel Llao Llao, Paróquia São Pedro, Praia do Moreno entre outros! ❄️ Eu gosto de passeios assim no verão. Mas no inverno, com neve, o visual dos mirante também deve ser bem legal, apesar do frio!!",8419.0,  ,bahia mansa,,,,
2023-11-19,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light rain,4.1,5.5,2.0,12.73,0.0,97.0,7.0,21.6,06:16 AM,08:48 PM,2024-04-22 19:07,nicot85,#bahiabrava #villalaangostura #VLA Esas aguas por Dios!!! ❤️,735.0,#bahiabrava #villalaangostura #VLA,bahia brava,,,,
2023-11-20,National Sovereignty Day,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light rain shower,4.8,7.2,2.5,17.34,0.0,87.0,9.2,28.8,06:15 AM,08:50 PM,2024-04-22 19:07,,,,,,,,,
2023-11-21,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light sleet,5.3,8.9,2.5,1.89,0.0,83.0,9.9,28.1,06:15 AM,08:51 PM,2024-04-22 19:05,,,,,,,,,
2023-11-22,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy light snow,5.3,9.1,1.4,0.51,0.0,74.0,10.0,18.4,06:14 AM,08:52 PM,2024-04-22 19:07,,,,,,,,,
2023-11-23,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,8.5,16.3,-0.2,0.0,0.0,64.0,10.0,11.2,06:13 AM,08:53 PM,2024-04-22 19:05,,,,,,,,,
2023-11-24,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,13.7,22.0,6.7,0.0,0.0,51.0,10.0,15.1,06:13 AM,08:54 PM,2024-04-22 19:05,,,,,,,,,
2023-11-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,ed50ee5c7de3a120145bdcf4c880e182,5.0,,5 months ago,,,,0.0,1.0,,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,13.8,21.0,6.9,0.0,0.0,59.0,10.0,19.1,06:12 AM,08:55 PM,2024-04-22 19:05,,,,,,,,,
2023-11-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,1039c952eda21b2b428167ea6716ec86,5.0,,5 months ago,,,,0.0,11.0,9.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,13.8,21.0,6.9,0.0,0.0,59.0,10.0,19.1,06:12 AM,08:55 PM,2024-04-22 19:05,,,,,,,,,
2023-11-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2d498cd471ef183c89e332570394701b,5.0,Beautiful place; to spend the time; to take a lake excursion or do some activity like kayaking. Not to mention if you want to take photos or simply enjoy the view and nature. Dreamed of!!,5 months ago,,,,1.0,8.0,13.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,13.8,21.0,6.9,0.0,0.0,59.0,10.0,19.1,06:12 AM,08:55 PM,2024-04-22 19:05,,,,,,,,,
2023-11-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,575d588ea9eb44fa4d686bb591543123,5.0,"Hermosa bahia para caminar dentro de un bosque con salida al lago en distintas playas publicas. Tiene cerca el sendero Rio Bonito, recomiendo hacerlo",5 months ago,,,,2.0,9.0,4.0,False,"Beautiful bay to walk within a forest with access to the lake on different public beaches. The Rio Bonito trail is close by, I recommend doing it",,"Villa La Angostura, AR",-40.78,-71.66,Sunny,13.8,21.0,6.9,0.0,0.0,59.0,10.0,19.1,06:12 AM,08:55 PM,2024-04-22 19:05,,,,,,,,,
2023-11-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,271eb68be5416aa8737dc28057a2dbf4,5.0,"Bello lugar realmente entre bahia mansa y bahia brava, 50mts de distancia y un cambio de energia en las aguas muy notable.",5 months ago,,,,0.0,307.0,35.0,True,"Really beautiful place between Bahia Mansa and Bahia Brava, 50 meters away and a very notable change of energy in the waters.",,"Villa La Angostura, AR",-40.78,-71.66,Sunny,13.8,21.0,6.9,0.0,0.0,59.0,10.0,19.1,06:12 AM,08:55 PM,2024-04-22 19:05,,,,,,,,,
